subject,session,prob
LTP229,6,8.801282051282051
LTP229,7,36.437400793650795
LTP229,8,47.34598976109215
LTP229,9,64.20132381838866
LTP246,6,1.5875
LTP246,7,4.53125
LTP246,8,10.642857142857142
LTP246,9,39.100857734398105
LTP260,6,5.660397074190177
LTP260,8,14.693702444552372
LTP260,9,28.282696177062373
LTP312,7,6.711299153807865
LTP312,8,26.150987224157955
LTP327,6,0.0
LTP327,7,0.0
LTP327,8,4.63718820861678
LTP327,9,8.319727891156463
LTP329,7,5.62
LTP329,8,7.4335511982570806
LTP329,9,15.067226890756302
LTP339,6,6.198860398860399
LTP339,7,24.98901098901099
LTP339,8,35.942061034940295
LTP339,9,38.98471986417657
LTP347,6,-0.014738393515106854
LTP347,7,0.9608865710560626
LTP347,8,0.8461538461538461
LTP347,9,0.7142857142857143
LTP355,6,-0.14705882352941177
LTP355,7,1.7222222222222223
LTP355,8,8.616402116402117
LTP355,9,9.521666666666667
LTP356,6,5.849494348602023
LTP356,7,5.782363977485929
LTP356,8,12.647723704866562
LTP356,9,4.855238095238096
LTP365,6,5.696994479656512
LTP365,7,30.361873268388596
LTP365,8,31.417932693564836
LTP365,9,34.40924111884811
LTP372,6,-0.11428571428571428
LTP372,7,-0.2673656618610747
LTP372,8,16.31192660550459
LTP372,9,15.164342025469981
LTP400,6,2.8993808049535605
LTP400,7,17.738970588235293
LTP400,8,54.40312319259688
LTP400,9,46.49332285938728
LTP401,6,1.5699604743083004
LTP401,7,5.545734265734266
LTP401,8,15.253785584494246
LTP401,9,33.10568206001277
LTP402,6,0.8585858585858586
LTP402,7,0.9057239057239057
LTP402,8,3.6714975845410627
LTP402,9,1.6620553359683794
LTP404,6,-0.03418803418803419
LTP404,7,0.9223839223839224
LTP404,8,0.8610038610038611
LTP404,9,0.84
LTP405,6,1.8718535469107551
LTP405,7,0.9038901601830663
LTP405,8,1.9508771929824562
LTP405,9,5.575
LTP406,6,3.05
LTP406,7,4.309090909090909
LTP406,8,5.421487603305785
LTP406,9,5.035476718403547
LTP407,6,2.8044444444444445
LTP407,7,11.721188118811881
LTP407,8,10.658212396582124
LTP407,9,11.472691691869773
LTP408,6,7.6609285341679705
LTP408,7,5.704435568635695
LTP408,8,19.582244219317918
LTP408,9,31.473348001987365
LTP412,6,0.7
LTP412,7,-0.24
LTP412,8,0.41052631578947374
LTP412,9,0.5465587044534412
LTP414,6,3.7857142857142856
LTP414,7,11.46938775510204
LTP414,8,16.538690476190474
LTP414,9,19.55072463768116
LTP415,6,6.390625
LTP415,7,13.25
LTP415,8,22.039570491151323
LTP415,9,28.081961789760978
LTP416,6,2.6122594440484677
LTP416,7,12.445145018915511
LTP416,8,33.06824040157373
LTP416,9,59.85099846390169
LTP417,6,8.335443037974684
LTP417,7,18.11754068716094
LTP417,8,21.179391100702578
LTP417,9,26.061580496006727
LTP418,6,1.850941850941851
LTP418,7,0.893048128342246
LTP418,8,0.8377609108159393
LTP418,9,1.7959677419354838
LTP419,6,0.6666666666666667
LTP419,7,1.5714285714285714
LTP419,8,1.5789473684210527
LTP419,9,3.3684210526315788
LTP420,7,4.840417209908735
LTP420,8,7.62227602905569
LTP420,9,7.586206896551724
LTP421,6,4.833860759493671
LTP421,7,7.658794634422822
LTP421,8,28.292110874200425
LTP421,9,39.19922254616132
LTP422,6,31.16083916083916
LTP422,7,50.19411443575012
LTP422,8,91.93083331072097
LTP423,6,3.4508009153318078
LTP423,7,19.925831202046037
LTP423,8,24.156010230179028
LTP423,9,28.9234404536862
LTP424,6,8.371833839918946
LTP424,7,7.435001004621258
LTP424,8,13.264389777883926
LTP424,9,24.071698113207546
LTP425,6,2.645585874799358
LTP425,7,19.406923777710293
LTP425,8,28.4621463568832
LTP425,9,42.37075127153772
LTP427,6,4.44390243902439
LTP427,7,7.180487804878049
LTP427,8,7.902222222222222
LTP427,9,13.741552511415525
LTP429,6,1.9133333333333333
LTP429,7,2.6555555555555554
LTP429,8,3.6200980392156863
LTP429,9,7.4884135472370765
LTP430,6,8.623880597014926
LTP430,7,26.164528301886794
LTP430,8,36.972472425018175
LTP430,9,60.79583966343345
LTP431,6,3.8003629764065336
LTP431,7,13.488965517241379
LTP431,8,28.14013605442177
LTP431,9,37.96169772256729
LTP433,6,5.747485632183908
LTP433,7,7.740588421385637
LTP435,6,2.628415300546448
LTP435,7,6.408643815201192
LTP436,6,0.8717586044318717
LTP436,7,17.44309986554211
LTP436,8,39.04250559284117
